,ig_id,is_HK,updated_following_list_time,details_updated_time,following_list
2452,b01dancecomplex,Check Yet,2020-01-01,2020-01-01,yet
2453,tszyeuklam,Check Yet,2020-01-01,2020-01-01,yet
2454,soching_nat,Check Yet,2020-01-01,2020-01-01,yet
2455,lamwency,Check Yet,2020-01-01,2020-01-01,yet
2456,cynthiaccyc,Check Yet,2020-01-01,2020-01-01,yet
2457,chm_olive,Check Yet,2020-01-01,2020-01-01,yet
2458,leonleung,Check Yet,2020-01-01,2020-01-01,yet
2459,kakimokkk,Check Yet,2020-01-01,2020-01-01,yet
2460,woooodykmhole,Check Yet,2020-01-01,2020-01-01,yet
2461,algogo,Check Yet,2020-01-01,2020-01-01,yet
2462,maximilianfu,Check Yet,2020-01-01,2020-01-01,yet
2463,coachfui,Check Yet,2020-01-01,2020-01-01,yet
2464,cousinfung,Check Yet,2020-01-01,2020-01-01,yet
2465,mcdonaldshk,Check Yet,2020-01-01,2020-01-01,yet
2466,bennieandmaple,Check Yet,2020-01-01,2020-01-01,yet
2467,fongfongfong_,Check Yet,2020-01-01,2020-01-01,yet
2468,tank_leung,Check Yet,2020-01-01,2020-01-01,yet
2469,herachann,Check Yet,2020-01-01,2020-01-01,yet
2470,chasec316,Check Yet,2020-01-01,2020-01-01,yet
2471,elizabethngky,Check Yet,2020-01-01,2020-01-01,yet
2472,joeythyee,Check Yet,2020-01-01,2020-01-01,yet
2473,kearenpang,Check Yet,2020-01-01,2020-01-01,yet
2474,judetsang,Check Yet,2020-01-01,2020-01-01,yet
2475,cheungyauyu,Check Yet,2020-01-01,2020-01-01,yet
2476,impollylau,Check Yet,2020-01-01,2020-01-01,yet
2477,ohmyraymond,Check Yet,2020-01-01,2020-01-01,yet
2478,brianyuen_chico,Check Yet,2020-01-01,2020-01-01,yet
2479,leonardchf,Check Yet,2020-01-01,2020-01-01,yet
2480,angusyeung,Check Yet,2020-01-01,2020-01-01,yet
2481,worldvisionhongkong,Check Yet,2020-01-01,2020-01-01,yet
2482,leungmanlai,Check Yet,2020-01-01,2020-01-01,yet
2483,chuchumei__,Check Yet,2020-01-01,2020-01-01,yet
2484,gareth_tong,Check Yet,2020-01-01,2020-01-01,yet
2485,concertyy,Check Yet,2020-01-01,2020-01-01,yet
2486,angelahue8155708,Check Yet,2020-01-01,2020-01-01,yet
2487,janlamb_09,Check Yet,2020-01-01,2020-01-01,yet
2488,pumpkinjojoinstagram,Check Yet,2020-01-01,2020-01-01,yet
2489,primekingz_trix,Check Yet,2020-01-01,2020-01-01,yet
2490,tysonyoshi,Check Yet,2020-01-01,2020-01-01,yet
2491,dennyku328,Check Yet,2020-01-01,2020-01-01,yet
2492,top_hongkong_restaurants,Check Yet,2020-01-01,2020-01-01,yet
2493,fatboyip,Check Yet,2020-01-01,2020-01-01,yet
2494,yannyyc,Check Yet,2020-01-01,2020-01-01,yet
2495,victeo,Check Yet,2020-01-01,2020-01-01,yet
2496,yoursong810731,Check Yet,2020-01-01,2020-01-01,yet
2497,suit_beating,Check Yet,2020-01-01,2020-01-01,yet
2498,temperaturestudio,Check Yet,2020-01-01,2020-01-01,yet
2499,pockyyen,Check Yet,2020-01-01,2020-01-01,yet
2500,jam80160857,Check Yet,2020-01-01,2020-01-01,yet
2501,zhengang0730,Check Yet,2020-01-01,2020-01-01,yet
2502,rechic_select,Check Yet,2020-01-01,2020-01-01,yet
2503,sawadikap__kenny,Check Yet,2020-01-01,2020-01-01,yet
2504,callstarcf,Check Yet,2020-01-01,2020-01-01,yet
2505,chenghao.shih,Check Yet,2020-01-01,2020-01-01,yet
2506,ting__0110,Check Yet,2020-01-01,2020-01-01,yet
2507,zjiasally,Check Yet,2020-01-01,2020-01-01,yet
2508,pintsizedpets,Check Yet,2020-01-01,2020-01-01,yet
2509,harleysjoker_,Check Yet,2020-01-01,2020-01-01,yet
2510,echodancehk,Check Yet,2020-01-01,2020-01-01,yet
2511,real__pcy,Check Yet,2020-01-01,2020-01-01,yet
2512,ilovemyoq,Check Yet,2020-01-01,2020-01-01,yet
2513,samm0123,Check Yet,2020-01-01,2020-01-01,yet
2514,oscarlee,Check Yet,2020-01-01,2020-01-01,yet
2515,huang_zayin,Check Yet,2020-01-01,2020-01-01,yet
2516,hennymahamo,Check Yet,2020-01-01,2020-01-01,yet
2517,jeffreyngai,Check Yet,2020-01-01,2020-01-01,yet
2518,mensunohk,Check Yet,2020-01-01,2020-01-01,yet
2519,__henray,Check Yet,2020-01-01,2020-01-01,yet
2520,willpan23,Check Yet,2020-01-01,2020-01-01,yet
2521,yautaitung,Check Yet,2020-01-01,2020-01-01,yet
2522,peeta.gege,Check Yet,2020-01-01,2020-01-01,yet
2523,ainesmoothiediet,Check Yet,2020-01-01,2020-01-01,yet
2524,fhproductionhk,Check Yet,2020-01-01,2020-01-01,yet
2525,cauliflower8277,Check Yet,2020-01-01,2020-01-01,yet
2526,tammylinnn,Check Yet,2020-01-01,2020-01-01,yet
2527,eugenieliu612,Check Yet,2020-01-01,2020-01-01,yet
2528,caiven.c,Check Yet,2020-01-01,2020-01-01,yet
2529,rainkywai,Check Yet,2020-01-01,2020-01-01,yet
2530,chanwinghim,Check Yet,2020-01-01,2020-01-01,yet
2531,dmophk,Check Yet,2020-01-01,2020-01-01,yet
2532,gladys.li,Check Yet,2020-01-01,2020-01-01,yet
2533,ahfa0908,Check Yet,2020-01-01,2020-01-01,yet
2534,tinyeewong,Check Yet,2020-01-01,2020-01-01,yet
2535,leungmo,Check Yet,2020-01-01,2020-01-01,yet
2536,jetmaghk,Check Yet,2020-01-01,2020-01-01,yet
2537,numberonepr,Check Yet,2020-01-01,2020-01-01,yet
2538,kennyjr,Check Yet,2020-01-01,2020-01-01,yet
2539,cccdietitian,Check Yet,2020-01-01,2020-01-01,yet
2540,alinaln_,Check Yet,2020-01-01,2020-01-01,yet
2541,creamyyick,Check Yet,2020-01-01,2020-01-01,yet
2542,misshunnyig,Check Yet,2020-01-01,2020-01-01,yet
2543,hanatam,Check Yet,2020-01-01,2020-01-01,yet
2544,arhosunny,Check Yet,2020-01-01,2020-01-01,yet
2545,tosiukiu,Check Yet,2020-01-01,2020-01-01,yet
2546,kovischa_,Check Yet,2020-01-01,2020-01-01,yet
2547,bread_bulubulu,Check Yet,2020-01-01,2020-01-01,yet
2548,mafarnsimon,Check Yet,2020-01-01,2020-01-01,yet
2549,jonjon_jonathannn,Check Yet,2020-01-01,2020-01-01,yet
2550,whizoolab,Check Yet,2020-01-01,2020-01-01,yet
2551,kb_kevinboy,Check Yet,2020-01-01,2020-01-01,yet
2552,ckw720,Check Yet,2020-01-01,2020-01-01,yet
2553,maglam_,Check Yet,2020-01-01,2020-01-01,yet
2554,sumsiu23,Check Yet,2020-01-01,2020-01-01,yet
2555,heytherejarvis,Check Yet,2020-01-01,2020-01-01,yet
2556,jeff3choi,Check Yet,2020-01-01,2020-01-01,yet
2557,merryisblue,Check Yet,2020-01-01,2020-01-01,yet
2558,hui_alfred,Check Yet,2020-01-01,2020-01-01,yet
2559,leejunweimarcus,Check Yet,2020-01-01,2020-01-01,yet
2560,iamkingjer,Check Yet,2020-01-01,2020-01-01,yet
2561,rain_oppa,Check Yet,2020-01-01,2020-01-01,yet
2562,layixing1007,Check Yet,2020-01-01,2020-01-01,yet
2563,playstationhk,Check Yet,2020-01-01,2020-01-01,yet
2564,malisheep,Check Yet,2020-01-01,2020-01-01,yet
2565,ricegvng,Check Yet,2020-01-01,2020-01-01,yet
2566,jacksonwang852g7,Check Yet,2020-01-01,2020-01-01,yet
2567,jam_cutepig,Check Yet,2020-01-01,2020-01-01,yet
2568,showlofanspage,Check Yet,2020-01-01,2020-01-01,yet
2569,welbychung,Check Yet,2020-01-01,2020-01-01,yet
2570,fatball_liu_vinson,Check Yet,2020-01-01,2020-01-01,yet
2571,rankingdakhk,Check Yet,2020-01-01,2020-01-01,yet
2572,vanessabryant,Check Yet,2020-01-01,2020-01-01,yet
2573,jlin7,Check Yet,2020-01-01,2020-01-01,yet
2574,chickmcnugget,Check Yet,2020-01-01,2020-01-01,yet
2575,ericliu0709,Check Yet,2020-01-01,2020-01-01,yet
2576,babyxshadow,Check Yet,2020-01-01,2020-01-01,yet
2577,kimi_chiuchiu,Check Yet,2020-01-01,2020-01-01,yet
2578,mayaoo,Check Yet,2020-01-01,2020-01-01,yet
2579,lokyin_cg,Check Yet,2020-01-01,2020-01-01,yet
2580,sarenali,Check Yet,2020-01-01,2020-01-01,yet
2581,privatezoo,Check Yet,2020-01-01,2020-01-01,yet
2582,dlcl,Check Yet,2020-01-01,2020-01-01,yet
2583,kimmanw,Check Yet,2020-01-01,2020-01-01,yet
2584,soyiuchung,Check Yet,2020-01-01,2020-01-01,yet
2585,kaytse,Check Yet,2020-01-01,2020-01-01,yet
2586,its_kimsamuel,Check Yet,2020-01-01,2020-01-01,yet
2587,elisachanchan,Check Yet,2020-01-01,2020-01-01,yet
2588,colorpang,Check Yet,2020-01-01,2020-01-01,yet
2589,ariellaimusic,Check Yet,2020-01-01,2020-01-01,yet
2590,ipshkg,Check Yet,2020-01-01,2020-01-01,yet
2591,colinmakkk,Check Yet,2020-01-01,2020-01-01,yet
2592,terencelam0903,Check Yet,2020-01-01,2020-01-01,yet
2593,9gag,Check Yet,2020-01-01,2020-01-01,yet
2594,cr881903,Check Yet,2020-01-01,2020-01-01,yet
2595,real_ting,Check Yet,2020-01-01,2020-01-01,yet
2596,po_kwanlee,Check Yet,2020-01-01,2020-01-01,yet
2597,hk01entertainment,Check Yet,2020-01-01,2020-01-01,yet
2598,ng_christy,Check Yet,2020-01-01,2020-01-01,yet
2599,cindyli820,Check Yet,2020-01-01,2020-01-01,yet
2600,setnews,Check Yet,2020-01-01,2020-01-01,yet
2601,sammy903,Check Yet,2020-01-01,2020-01-01,yet
2602,playfire,Check Yet,2020-01-01,2020-01-01,yet
2603,harrywongstarplus,Check Yet,2020-01-01,2020-01-01,yet
2604,jaime_ctw,Check Yet,2020-01-01,2020-01-01,yet
2605,ginleeginlee,Check Yet,2020-01-01,2020-01-01,yet
2606,dikwai,Check Yet,2020-01-01,2020-01-01,yet
2607,do_do_cheng,Check Yet,2020-01-01,2020-01-01,yet
2608,kasper0524,Check Yet,2020-01-01,2020-01-01,yet
2609,ellemenhk,Check Yet,2020-01-01,2020-01-01,yet
2610,vincitang,Check Yet,2020-01-01,2020-01-01,yet
2611,starettoday,Check Yet,2020-01-01,2020-01-01,yet
2612,georgeau.8,Check Yet,2020-01-01,2020-01-01,yet
2613,anitayuenwy,Check Yet,2020-01-01,2020-01-01,yet
2614,jolin_cai,Check Yet,2020-01-01,2020-01-01,yet
2615,butterfly092288,Check Yet,2020-01-01,2020-01-01,yet
2616,oscar1i,Check Yet,2020-01-01,2020-01-01,yet
2617,terryleungsc,Check Yet,2020-01-01,2020-01-01,yet
2618,lofaig,Check Yet,2020-01-01,2020-01-01,yet
2619,animlhouse,Check Yet,2020-01-01,2020-01-01,yet
2620,melvintim2,Check Yet,2020-01-01,2020-01-01,yet
2621,dancingsakanalilfish_,Check Yet,2020-01-01,2020-01-01,yet
2622,rainie77,Check Yet,2020-01-01,2020-01-01,yet
2623,903music,Check Yet,2020-01-01,2020-01-01,yet
2624,jwomusic,Check Yet,2020-01-01,2020-01-01,yet
2625,saxyphil,Check Yet,2020-01-01,2020-01-01,yet
2626,phoebus_ng,Check Yet,2020-01-01,2020-01-01,yet
2627,n30201,Check Yet,2020-01-01,2020-01-01,yet
2628,caixukun,Check Yet,2020-01-01,2020-01-01,yet
2629,lambo_gini,Check Yet,2020-01-01,2020-01-01,yet
2630,boris1027_,Check Yet,2020-01-01,2020-01-01,yet
2631,oscartaotao,Check Yet,2020-01-01,2020-01-01,yet
2632,mycollaplus,Check Yet,2020-01-01,2020-01-01,yet
2633,kkingleeeeee,Check Yet,2020-01-01,2020-01-01,yet
2634,justin.looo,Check Yet,2020-01-01,2020-01-01,yet
2635,ohkoeboo,Check Yet,2020-01-01,2020-01-01,yet
2636,ningbbbbb,Check Yet,2020-01-01,2020-01-01,yet
2637,sleepyvoice,Check Yet,2020-01-01,2020-01-01,yet
2638,leejeanshk,Check Yet,2020-01-01,2020-01-01,yet
2639,cotton_ckc,Check Yet,2020-01-01,2020-01-01,yet
2640,gracechowwwww,Check Yet,2020-01-01,2020-01-01,yet
2641,k_thyy,Check Yet,2020-01-01,2020-01-01,yet
2642,candywong11111,Check Yet,2020-01-01,2020-01-01,yet
2643,vogueplus,Check Yet,2020-01-01,2020-01-01,yet
2644,1006nk,Check Yet,2020-01-01,2020-01-01,yet
2645,ryota_katayose__official,Check Yet,2020-01-01,2020-01-01,yet
2646,chloec_,Check Yet,2020-01-01,2020-01-01,yet
2647,ellehongkong,Check Yet,2020-01-01,2020-01-01,yet
2648,_kinlam_,Check Yet,2020-01-01,2020-01-01,yet
2649,garyveechinese,Check Yet,2020-01-01,2020-01-01,yet
2650,aryeung0629,Check Yet,2020-01-01,2020-01-01,yet
2651,annieg_makeup,Check Yet,2020-01-01,2020-01-01,yet
2652,layzhang,Check Yet,2020-01-01,2020-01-01,yet
2653,successfuljewish_official,Check Yet,2020-01-01,2020-01-01,yet
2654,eric.kwok,Check Yet,2020-01-01,2020-01-01,yet
2655,heiheianklee,Check Yet,2020-01-01,2020-01-01,yet
2656,bartpau,Check Yet,2020-01-01,2020-01-01,yet
2657,c.t.o_official,Check Yet,2020-01-01,2020-01-01,yet
2658,cyfann_sistarush,Check Yet,2020-01-01,2020-01-01,yet
2659,jaychou,Check Yet,2020-01-01,2020-01-01,yet
2660,sammi_chengsauman,Check Yet,2020-01-01,2020-01-01,yet
2661,girlfriendwestface,Check Yet,2020-01-01,2020-01-01,yet
2662,kasumi_arimura.official,Check Yet,2020-01-01,2020-01-01,yet
2663,punkhippie,Check Yet,2020-01-01,2020-01-01,yet
2664,edwardmusicproduction,Check Yet,2020-01-01,2020-01-01,yet
2665,coffee89921,Check Yet,2020-01-01,2020-01-01,yet
2666,entertainment.mpw,Check Yet,2020-01-01,2020-01-01,yet
2667,brianpuspos,Check Yet,2020-01-01,2020-01-01,yet
2668,yiuwong,Check Yet,2020-01-01,2020-01-01,yet
2669,haileyc,Check Yet,2020-01-01,2020-01-01,yet
2670,cmgroovy,Check Yet,2020-01-01,2020-01-01,yet
2671,janzen_tsang,Check Yet,2020-01-01,2020-01-01,yet
2672,kobbiecai,Check Yet,2020-01-01,2020-01-01,yet
2673,cheukwanchi,Check Yet,2020-01-01,2020-01-01,yet
2674,cheongfat,Check Yet,2020-01-01,2020-01-01,yet
2675,7_luhan_m,Check Yet,2020-01-01,2020-01-01,yet
2676,calvinckmusic,Check Yet,2020-01-01,2020-01-01,yet
2677,kkbox_hk,Check Yet,2020-01-01,2020-01-01,yet
2678,kwankwanchung,Check Yet,2020-01-01,2020-01-01,yet
2679,iamsnowwhitewhite,Check Yet,2020-01-01,2020-01-01,yet
2680,kootinlok_louis,Check Yet,2020-01-01,2020-01-01,yet
2681,kissgermany,Check Yet,2020-01-01,2020-01-01,yet
2682,rockinair,Check Yet,2020-01-01,2020-01-01,yet
2683,cheunghongyau,Check Yet,2020-01-01,2020-01-01,yet
2684,kinny921,Check Yet,2020-01-01,2020-01-01,yet
2685,wayne_ky,Check Yet,2020-01-01,2020-01-01,yet
2686,tingho.zayn,Check Yet,2020-01-01,2020-01-01,yet
2687,jawnha,Check Yet,2020-01-01,2020-01-01,yet
2688,keonemadrid,Check Yet,2020-01-01,2020-01-01,yet
2689,_marimadrid,Check Yet,2020-01-01,2020-01-01,yet
2690,kinjaz,Check Yet,2020-01-01,2020-01-01,yet
2691,franklinyu82,Check Yet,2020-01-01,2020-01-01,yet
2692,kaening,Check Yet,2020-01-01,2020-01-01,yet
2693,winge_yuu,Check Yet,2020-01-01,2020-01-01,yet
2694,neverlandhk,Check Yet,2020-01-01,2020-01-01,yet
2695,angelinadean,Check Yet,2020-01-01,2020-01-01,yet
2696,lydiayung_,Check Yet,2020-01-01,2020-01-01,yet
2697,hollis_yang,Check Yet,2020-01-01,2020-01-01,yet
2698,mr_littlecat,Check Yet,2020-01-01,2020-01-01,yet
2699,nickykywong,Check Yet,2020-01-01,2020-01-01,yet
2700,keungshowhkfanclub,Check Yet,2020-01-01,2020-01-01,yet
2701,lihkg.forum,Check Yet,2020-01-01,2020-01-01,yet
2702,100mosthk,Check Yet,2020-01-01,2020-01-01,yet
2703,myth.keiko,Check Yet,2020-01-01,2020-01-01,yet
2704,viutv,Check Yet,2020-01-01,2020-01-01,yet
2705,mirror.weare,Check Yet,2020-01-01,2020-01-01,yet
2706,salonstone,Check Yet,2020-01-01,2020-01-01,yet
2707,scarlett328,Check Yet,2020-01-01,2020-01-01,yet
2708,kislawkc,Check Yet,2020-01-01,2020-01-01,yet
2709,fatcat_felix,Check Yet,2020-01-01,2020-01-01,yet
2710,neoyau19,Check Yet,2020-01-01,2020-01-01,yet
2711,deniskwok193,Check Yet,2020-01-01,2020-01-01,yet
2712,hinscheung,Check Yet,2020-01-01,2020-01-01,yet
2713,vivianchowwaiman,Check Yet,2020-01-01,2020-01-01,yet
2714,showlo,Check Yet,2020-01-01,2020-01-01,yet
2715,stanleysc_,Check Yet,2020-01-01,2020-01-01,yet
2716,frankie729,Check Yet,2020-01-01,2020-01-01,yet
2717,matthoi,Check Yet,2020-01-01,2020-01-01,yet
2718,deegor_hkwa,Check Yet,2020-01-01,2020-01-01,yet
2719,jeremy_0908,Check Yet,2020-01-01,2020-01-01,yet
2720,llokmann,Check Yet,2020-01-01,2020-01-01,yet
2721,edanlui,Check Yet,2020-01-01,2020-01-01,yet
2722,k_p0k1,Check Yet,2020-01-01,2020-01-01,yet
2723,tiger_yny,Check Yet,2020-01-01,2020-01-01,yet
2724,jeremylaous,Check Yet,2020-01-01,2020-01-01,yet
2725,ansonlht,Check Yet,2020-01-01,2020-01-01,yet
2726,_kisang_,Check Yet,2020-01-01,2020-01-01,yet
2727,iancychan,Check Yet,2020-01-01,2020-01-01,yet
2728,altonwongz,Check Yet,2020-01-01,2020-01-01,yet
2729,stev.law,Check Yet,2020-01-01,2020-01-01,yet
2730,mag.giemag.gie,Check Yet,2020-01-01,2020-01-01,yet
2731,facda,Check Yet,2020-01-01,2020-01-01,yet
2732,sy__yee,Check Yet,2020-01-01,2020-01-01,yet
2733,tma68,Check Yet,2020-01-01,2020-01-01,yet
2734,jimyan,Check Yet,2020-01-01,2020-01-01,yet
2735,couple,Check Yet,2020-01-01,2020-01-01,yet
2736,tmd.725,Check Yet,2020-01-01,2020-01-01,yet
2737,______weiyi______,Check Yet,2020-01-01,2020-01-01,yet
2738,_changennn,Check Yet,2020-01-01,2020-01-01,yet
2739,hedystyle,Check Yet,2020-01-01,2020-01-01,yet
2740,messi_jaii,Check Yet,2020-01-01,2020-01-01,yet
2741,jeffrey_1224,Check Yet,2020-01-01,2020-01-01,yet
2742,bigeye.con,Check Yet,2020-01-01,2020-01-01,yet
2743,hi_iamcrystal,Check Yet,2020-01-01,2020-01-01,yet
2744,oscartong1111,Check Yet,2020-01-01,2020-01-01,yet
2745,gotnofears_official,Check Yet,2020-01-01,2020-01-01,yet
2746,cosmopolitan_hk,Check Yet,2020-01-01,2020-01-01,yet
2747,poppingangus,Check Yet,2020-01-01,2020-01-01,yet
2748,ericleung_duckfight,Check Yet,2020-01-01,2020-01-01,yet
2749,naodongwutuobang,Check Yet,2020-01-01,2020-01-01,yet
2750,pang2pang4pang6,Check Yet,2020-01-01,2020-01-01,yet
2751,cean827,Check Yet,2020-01-01,2020-01-01,yet
2752,dearcori,Check Yet,2020-01-01,2020-01-01,yet
2753,subyub,Check Yet,2020-01-01,2020-01-01,yet
2754,error.weare,Check Yet,2020-01-01,2020-01-01,yet
